ticker,date,headline,sentiment_score
TATAPOWER,2013-09-20,Buy Tata Power Ltd with a target of Rs 90: Mitesh Thacker - economictimes.indiatimes.com,-0.9362205266952515
TATAPOWER,2010-06-22,Buy Tata Power for target of Rs 1358: APTART - economictimes.indiatimes.com,-0.934076726436615
TATAPOWER,2026-04-02,"New challengers emerge in solar market, but established players hold their ground: Mercom India report - ET EnergyWorld",0.5285824537277222
TATAPOWER,2026-04-06,Swiggy among 4 stocks that closed crossing above VWAP - economictimes.indiatimes.com,-0.8635498881340027
TATAPOWER,2026-04-06,"Persistent Systems - Mahindra, Billionbrains Garage among 6 stocks flashing bullish signals - economictimes.indiatimes.com",-0.9139025211334229
TATAPOWER,2026-04-06,"nifty 50 historical data: Latest News & Videos, Photos about nifty 50 historical data - economictimes.indiatimes.com",-0.9364994764328003
TATAPOWER,2026-04-06,RBI revamps business correspondent model to boost last mile delivery of financial services - economictimes.indiatimes.com,-0.652763307094574
TATAPOWER,2026-04-06,"maharashtra rte merit list 2026: Latest News & Videos, Photos about maharashtra rte merit list 2026 - economictimes.indiatimes.com",-0.9348430037498474
TATAPOWER,2026-04-06,"scorpio love horoscope april 2026: Latest News & Videos, Photos about scorpio love horoscope april 2026 - economictimes.indiatimes.com",-0.9393467903137207
TATAPOWER,2026-04-06,"India services growth slows to 14-month low in March amid rising costs, weak demand - economictimes.indiatimes.com",-0.9560031294822693
TATAPOWER,2026-04-07,Meta to release open source versions of its upcoming AI models - economictimes.indiatimes.com,-0.9380402565002441
TATAPOWER,2026-04-06,"puc result 2026: Latest News & Videos, Photos about puc result 2026 - economictimes.indiatimes.com",-0.9412899017333984
TATAPOWER,2026-04-07,KSEAB KARNATAKA GOV IN AND KARRESULTS NIC IN - economictimes.indiatimes.com,-0.9393255114555359
TATAPOWER,2026-04-06,"Why retail investors love Infy, HDFC Bank despite meagre returns - economictimes.indiatimes.com",-0.8679628968238831
TATAPOWER,2026-04-06,"'Softening gold prices may spur demand on Akshaya Tritiya', says Tanishq - economictimes.indiatimes.com",-0.5451224446296692
TATAPOWER,2026-04-06,Coal offtake under watch as industry builds stocks - economictimes.indiatimes.com,-0.9265612959861755
TATAPOWER,2026-04-06,"aquarius career horoscope april 2026: Latest News & Videos, Photos about aquarius career horoscope april 2026 - economictimes.indiatimes.com",-0.942254364490509
TATAPOWER,2018-06-14,"Adani Green Share Price Today, Adani Green Stock Price Live NSE/BSE Updates - economictimes.indiatimes.com",-0.944029688835144
TATAPOWER,2017-03-24,"Gravita India Share Price Today, Gravita India Stock Price Live NSE/BSE Updates - economictimes.indiatimes.com",-0.9398213028907776
TATAPOWER,2017-03-24,"L&T Share Price Today, L&T Stock Price Live NSE/BSE Updates - economictimes.indiatimes.com",-0.9396044611930847
TATAPOWER,2026-02-04,India's Tata Power reports lower quarterly profit as thermal segment softens - Reuters,-0.9653313755989075
TATAPOWER,2023-02-03,India's Tata Power says quarterly profit doubles on high demand - Reuters,0.6335660815238953
TATAPOWER,2017-08-11,Check out Tata Power Company Ltd's stock price (TATAPOWER-IN) in real time - CNBC,-0.9458605051040649
TATAPOWER,2025-11-11,India's Tata Power posts lower quarterly profit on plant shutdown - Reuters,-0.9677494168281555
TATAPOWER,2014-03-15,TPWR: Tata Power Co Ltd/The Stock Price Quote - Natl India - Bloomberg - bloomberg.com,-0.9491876363754272
TATAPOWER,2021-06-19,Tata Power Company Ltd - Reuters,-0.9413967132568359
TATAPOWER,2025-08-01,India's Tata Power misses quarterly profit view on sluggish power demand - Reuters,-0.8853866457939148
TATAPOWER,2017-03-24,"Tata Power Share Price Today, Tata Power Stock Price Live NSE/BSE Updates - economictimes.indiatimes.com",-0.9403662085533142
TATAPOWER,2025-11-11,Tata Power profit nearly flat at ₹919 crore in Q2 - ET EnergyWorld,-0.9357433915138245
TATAPOWER,2019-09-09,"tata power company ltd q2 results: Latest News & Videos, Photos about tata power company ltd q2 results - economictimes.indiatimes.com",-0.93378084897995
TATAPOWER,2026-02-26,"Regulatory reforms, smart tech deliver results in power distribution: Tata Power-DDL CEO Dwijadas Basak - ET EnergyWorld",-0.6219803094863892
TATAPOWER,2025-08-02,"Tata Power Q1 net profit rises over 6% to ₹1,262 cr - ET EnergyWorld",0.9445841312408447
TATAPOWER,2025-03-11,"Tata Power shares jump 3% after Rs 49,000 crore renewable energy deal with Andhra Pradesh - ET EnergyWorld",0.8671213388442993
TATAPOWER,2018-09-14,Tata Power Solar Systems Limited - economictimes.indiatimes.com,-0.9400469660758972
TATAPOWER,2024-12-06,"India's Tata Power prefers domestic market over lucrative solar exports, CEO says - Reuters",-0.8324516415596008
TATAPOWER,2026-03-12,The Economic Times - economictimes.indiatimes.com,-0.9232728481292725
TATAPOWER,2026-02-06,Tata Power Mundra plant Loss: ₹800 crore hit due to extended shutdown - ET EnergyWorld,-0.9509453177452087
TATAPOWER,2017-10-17,"Tata power solar - Latest tata power solar , Information & Updates - Energy - ET EnergyWorld",-0.9444882273674011
TATAPOWER,2024-10-31,"Tata Power net profit rises nearly 8 pc to Rs 1,093 cr in Q2 - ET EnergyWorld",0.9330511093139648
TATAPOWER,2017-03-29,"Tata Power Target Share Price, Tata Power Share Price Forecast - economictimes.indiatimes.com",-0.9408714175224304
TATAPOWER,2022-04-02,Tata Power gets NCLT approval for merger of CGPL into it - ETLegalWorld.com,-0.8676639199256897
TATAPOWER,2026-02-04,"India's Tata Power evaluating three sites for nuclear projects, exec says - Reuters",-0.8272982835769653
TATAPOWER,2016-10-31,TAATF: Tata Power Co Ltd/The Stock Price Quote - - Bloomberg - bloomberg.com,-0.9470579028129578
TATAPOWER,2024-05-08,India's Tata Power posts 15% jump in Q4 profit on robust demand - Reuters,0.9372091889381409
TATAPOWER,2017-03-21,World Bank's probe finds IFC investment in Tata Power project breaching norms - ET EnergyWorld,-0.9508246779441833
TATAPOWER,2022-06-11,TTPW.NS - Reuters,-0.9400001168251038
TATAPOWER,2023-08-10,"Tata Power Q1 net profit rises 29 pc to Rs 1,141 cr in June qtr - ET EnergyWorld",0.9168792366981506
TATAPOWER,2025-02-05,"Tata Power’s clean energy capacity to reach 16.7 GW, reports 10% YoY PAT growth - ET EnergyWorld",0.9434145092964172
TATAPOWER,2021-02-05,Tata Power third quarter profit up 22 per cent at Rs 318 crore - ET EnergyWorld,0.9427559971809387
TATAPOWER,2024-10-30,India's Tata Power misses Q2 profit estimates as cooler weather weighs on demand - Reuters,-0.9472155570983887
TATAPOWER,2025-05-15,"Tata Power to invest ₹25,000 cr in FY26; 50% to be allocated for renewables - ET EnergyWorld",-0.8535828590393066
TATAPOWER,2022-08-19,"Tata Power Renewable raises Rs 2,000 crore by issuing 8.36 crore shares to BlackRock-backed firm - ET EnergyWorld",0.6376992464065552
TATAPOWER,2024-08-07,Tata Power CEO discusses green transition plans - CNBC,-0.926480233669281
TATAPOWER,2022-10-14,India's Tata Power says hit by cyber attack - Reuters,-0.8549416661262512
TATAPOWER,2021-06-02,Tata Power Solar secures Rs 686 cr orders from NTPC to set up 210 MW projects - ET EnergyWorld,0.7025596499443054
TATAPOWER,2024-01-12,"Tata Power Renewable Energy Limited plans to invest Rs 70,000 crore in Gujarat - ET EnergyWorld",-0.8307507038116455
TATAPOWER,2025-11-11,"Tata Power plans to set up India's largest solar wafers, ingots making plant - Reuters",-0.8676523566246033
TATAPOWER,2025-03-07,India's Tata Power unit exploring $5.6 billion clean energy investment in Andhra state - Reuters,-0.8158795833587646
TATAPOWER,2026-02-05,Tata Power awaits regulatory clarity on nuclear plans; exploring land options in three states - ET EnergyWorld,-0.8287869095802307
TATAPOWER,2026-03-17,"Tata Power Renewable Energy, Tata Capital launch flexible financing scheme for rooftop solar - ET EnergyWorld",0.7162187695503235
TATAPOWER,2026-03-19,India's Gujarat clears new Tata Power deal to resume long‑term supply - Reuters,-0.8008710145950317
TATAPOWER,2026-03-21,"Adani Electricity Mumbai, Tata Power Delhi, Noida Power top PFC's FY25 discom rankings - ET EnergyWorld",-0.8983017206192017
TATAPOWER,2022-04-14,"BlackRock, Mubadala to invest $526 mln in Tata Power's renewable energy unit - Reuters",-0.897365152835846
TATAPOWER,2026-01-27,Tata Power Renewables reaches 10 GW projects execution milestone - ET EnergyWorld,0.7291025519371033
TATAPOWER,2024-09-30,India's Tata Power to invest $14.3 bln in Rajasthan over 10 years - Reuters,-0.8937333226203918
TATAPOWER,2026-03-25,"ITC, Tata Power & more: Top stocks to watch for on March 25, 2026 - ET CIO",-0.9376929998397827
TATAPOWER,2018-05-14,Tata Power Plans $5 Billion Push to Boost Renewable Capacity - bloomberg.com,-0.6195579171180725
TATAPOWER,2019-02-27,Tata Power Co Ltd/The - bloomberg.com,-0.9462472796440125
TATAPOWER,2026-03-12,"Gas Shortage, Harsh Summer Lure Bulls to India Power Utilities - bloomberg.com",-0.9195976257324219
TATAPOWER,2024-03-07,"Tata Power shifts over 1,000 EV charging points in Mumbai to green energy - ET EnergyWorld",-0.83472740650177
TATAPOWER,2023-12-11,TATA Power's new ad shows how we play with the earth - ET BrandEquity,-0.8748564124107361
TATAPOWER,2024-08-06,"India's Tata Power beats Q1 profit view on summer, industrial demand - Reuters",-0.5839123725891113
TATAPOWER,2025-10-02,Tata Power Renewable inks PPA with Mumbai arm for 80 MW hybrid project - ET EnergyWorld,-0.7731919288635254
TATAPOWER,2017-03-24,"Suzlon Energy Share Price Today, Suzlon Energy Stock Price Live NSE/BSE Updates - economictimes.indiatimes.com",-0.9421573281288147
TATAPOWER,2021-08-12,Tata Power Solar bags Rs 386 crore solar-plus-battery storage project in Ladakh - ET EnergyWorld,-0.8430602550506592
TATAPOWER,2024-09-17,Tata Power to invest up to $9 billion to expand renewable energy capacity - Reuters,0.7488244771957397
TATAPOWER,2025-10-07,"Juniper Green, Tata Power sign PPA for 70-MW firm and dispatchable renewable energy project - ET EnergyWorld",-0.6148268580436707
TATAPOWER,2022-08-02,"Rediffusion bags the digital, media and creative mandate of Tata Power - ET BrandEquity",-0.9300636649131775
TATAPOWER,2021-01-05,"Tata Power, SIDBI to finance MSMEs in rooftop solar segment - ET EnergyWorld",-0.885005533695221
TATAPOWER,2024-11-08,Tata Power and Noida International Airport sign 25-year agreement for solar and wind energy supply - ET Infra,0.9158092737197876
TATAPOWER,2020-09-04,Tata Power signed PPA with Tata Motors to commission solar carport near Pune - ET Auto,0.8811573386192322
TATAPOWER,2013-07-02,Tata Power falls; Moody's cuts outlook - Reuters,-0.9231765270233154
TATAPOWER,2017-03-24,"Adani Power Share Price Today, Adani Power Stock Price Live NSE/BSE Updates - economictimes.indiatimes.com",-0.9434147477149963
TATAPOWER,2022-10-15,Tata Power cyberattack impacted IT systems; bill payment portal down for a week - ET CISO,-0.9618741273880005
TATAPOWER,2025-12-16,"Tata Power to finalise ₹6,500-cr wafer-ingot project by January: CEO Praveer Sinha - ET EnergyWorld",-0.928504467010498
TATAPOWER,2026-03-22,India orders Tata Power's 4-GW Gujarat coal plant to run full-tilt in summer - Reuters,0.6479731798171997
TATAPOWER,2021-10-22,"Suranjit Mishra, CFO, Tata Power Delhi Distribution - The CFO Wall - cfo.economictimes.indiatimes.com",-0.947235107421875
TATAPOWER,2022-12-02,"Tata Power announces Rs 6,000 crore investment in Odisha - ET CIO",-0.8155985474586487
