ticker,date,headline,sentiment_score
ETERNAL,2026-03-17,Eternal well placed to 'emerge stronger'; JM Fin sees 80% stock upside - Business Standard,0.9471263289451599
ETERNAL,2026-03-16,ETERNAL IN Equity - bsmedia.business-standard.com,-0.9501256346702576
ETERNAL,2026-03-17,"Iran war impact: Emkay sees Nifty at 21,000; lists top 3 stocks to buy now - Business Standard",-0.8439418077468872
ETERNAL,2026-03-20,Zomato hikes platform fee 19% to ₹14.90 amid rising delivery costs - Business Standard,0.792586088180542
ETERNAL,2025-07-21,Eternal Shares Touch Record High After Revenue More Than Doubles - Bloomberg.com,-0.6737170219421387
ETERNAL,2026-01-21,India's Eternal falls as Blinkit profitability comes under spotlight - Reuters,-0.9525555372238159
ETERNAL,2026-01-22,Zomato’s Parent Eternal Shares Surge After Quick-Commerce Boosts Earnings - Bloomberg.com,0.8387361764907837
ETERNAL,2025-05-02,"India's Eternal rises as investors bet on Blinkit, shrug off profit drop - Reuters",-0.7304004430770874
ETERNAL,2025-10-16,Indian online delivery platform Eternal's quarterly profit rises sequentially - Reuters,0.5854451060295105
ETERNAL,2026-01-21,India's Eternal posts sequential rise in third-quarter profit - Reuters,0.9283224940299988
ETERNAL,2025-07-22,ETERNAL IN 22Jul25 - bsmedia.business-standard.com,-0.9463018178939819
ETERNAL,2025-04-08,ETERNAL: Eternal Ltd Stock Price Quote - Natl India - Bloomberg - Bloomberg.com,-0.9480246901512146
ETERNAL,2025-12-16,Eternal| BUY - bsmedia.business-standard.com,-0.9521547555923462
ETERNAL,2025-05-01,Zomato-parent Eternal's quick commerce expansion saps fourth-quarter profit - Reuters,-0.969873309135437
ETERNAL,2025-04-04,Eternal Ltd - Reuters,-0.9381757974624634
ETERNAL,2025-10-15,"India's Swiggy, Eternal to see margins improve in second quarter, analysts say - Reuters",0.9551753997802734
ETERNAL,2025-07-22,ETERNAL IN EQUITY 22Jul25 RU - bsmedia.business-standard.com,-0.9425863027572632
ETERNAL,2025-04-05,"Eternal Share Price Today, Eternal Stock Price Live NSE/BSE Updates - The Economic Times",-0.9400293827056885
ETERNAL,2025-10-16,Eternal posts Rs 65 crore consolidated net profit in Q2; Blinkit drives revenue growth - ET Hospitality,0.8963806629180908
ETERNAL,2025-07-21,Blinkit parent Eternal jumps 15% on quick-commerce strength - Reuters,0.9056041836738586
ETERNAL,2026-02-19,ETEA.NS - Reuters,-0.9431354403495789
ETERNAL,2025-04-18,Stock Research Report for Eternal Ltd - The Economic Times,-0.9153884649276733
