ticker,date,headline,sentiment_score
GRASIM,2026-04-02,"grasim profit jump 28: Latest News & Videos, Photos about grasim profit jump 28 - The Economic Times",-0.9108924269676208
GRASIM,2024-08-09,India's Grasim posts loss in Q1 as paint business drags margins - Reuters,-0.9678608775138855
GRASIM,2024-08-26,Grasim Industries Limited - bsmedia.business-standard.com,-0.9509098529815674
GRASIM,2018-11-15,Grasim Industries - bsmedia.business-standard.com,-0.9496794939041138
GRASIM,2025-02-10,ADITYA BIRLA INA GRASIM - bsmedia.business-standard.com,-0.950618326663971
GRASIM,2026-04-02,Grasim Industries Ltd. - The Economic Times,-0.9199296236038208
GRASIM,2025-02-10,Ref No. GIL/CFD/SEC/25/322/SE 10th February 2025 BSE Limited Scrip Code - bsmedia.business-standard.com,-0.9487068057060242
GRASIM,2025-11-06,India's Grasim falls most in over 3 years as paints chief exit stokes growth worries - Reuters,-0.9151415824890137
GRASIM,2023-11-14,Aditya Birla Group-owned Grasim posts drop in Q2 profit on weak prices - ET Infra,-0.9691488146781921
GRASIM,2026-03-25,The Economic Times - The Economic Times,-0.9159992933273315
GRASIM,2017-08-06,Check out Grasim Industries Ltd's stock price (GRASIM-IN) in real time - CNBC,-0.9448553323745728
GRASIM,2026-02-11,"Grasim Industries' profit up 28.7% to ₹2,233 crore in Q3 FY26 - ET Realty",0.9530760049819946
GRASIM,2025-11-05,"Grasim Q2 profit soars 76% to ₹553 crore on strong building materials, chemicals growth - ET Manufacturing",0.9509445428848267
GRASIM,2026-02-26,ADITYA BIRLA GRASIM - bsmedia.business-standard.com,-0.9492564797401428
GRASIM,2017-04-02,"caustic soda: Latest News & Videos, Photos about caustic soda - The Economic Times",-0.9363892078399658
GRASIM,2017-11-10,"chlor alkali: Latest News & Videos, Photos about chlor alkali - The Economic Times",-0.9321470856666565
GRASIM,2024-02-09,"Grasim Industries' profit dips 41.5% to Rs 2,603.43 crore in Q3 FY24 - ET Realty",-0.974331796169281
GRASIM,2023-02-08,Grasim inducts promoter Kumar Mangalam Birla's next-generation members into its board - ET BrandEquity,-0.885384202003479
